Date,Statistic,GDP,Population,Inflation Rate,Interest Rate
1996-01-01,3385.3333333333335,127488.816923077,7800.4,2.9,6.233333333333333
1996-01-02,3396.6666666666665,128195.57634615392,7804.791666666666,3.0,6.086666666666667
1996-01-03,3408.0,128902.33576923083,7809.183333333333,3.0,5.94
1996-01-04,3445.3333333333335,129609.09519230775,7813.575,2.8,5.856666666666667
1996-01-05,3482.6666666666665,130315.85461538467,7817.966666666666,2.8,5.773333333333333
1996-01-06,3520.0,131022.61403846159,7822.358333333334,2.8,5.69
1996-01-07,3628.3333333333335,131729.3734615385,7826.75,2.7,5.69
1996-01-08,3736.6666666666665,132436.13288461542,7831.141666666666,2.7,5.69
1996-01-09,3845.0,133142.89230769232,7835.533333333334,2.7,5.69
1996-01-10,3941.3333333333335,133849.65173076926,7839.925,3.0,5.773333333333333
1996-01-11,4037.6666666666665,134556.41115384616,7844.316666666667,3.1,5.856666666666667
1996-01-12,4134.0,135263.1705769231,7848.708333333334,2.8,5.94
1997-01-01,4197.0,135969.93,7853.1,2.6,5.94
1997-01-02,4260.0,137153.93583333332,7856.075000000001,2.4,5.94
1997-01-03,4323.0,138337.94166666665,7859.05,2.2,5.94
1997-01-04,4402.666666666667,139521.9475,7862.025000000001,2.1,6.043333333333334
1997-01-05,4482.333333333333,140705.95333333334,7865.0,2.1,6.1466666666666665
1997-01-06,4562.0,141889.95916666667,7867.975,2.1,6.25
1997-01-07,4602.0,143073.965,7870.950000000001,2.4,6.416666666666667
1997-01-08,4642.0,144257.97083333333,7873.925,2.3,6.583333333333333
1997-01-09,4682.0,145441.97666666665,7876.900000000001,2.2,6.75
1997-01-10,4639.333333333333,146625.98249999998,7879.875,2.2,6.916666666666667
1997-01-11,4596.666666666667,147809.98833333334,7882.85,2.1,7.083333333333333
1997-01-12,4554.0,148993.99416666667,7885.825,1.9,7.25
1998-01-01,4507.0,150178.0,7888.8,1.8,7.25
1998-01-02,4460.0,150815.25,7894.325,1.8,7.25
1998-01-03,4413.0,151452.5,7899.85,1.9,7.25
1998-01-04,4380.0,152089.75,7905.375,2.1,7.333333333333333
1998-01-05,4347.0,152727.0,7910.900000000001,2.2,7.416666666666667
1998-01-06,4314.0,153364.25,7916.425,1.9,7.5
1998-01-07,4265.0,154001.5,7921.950000000001,1.7,7.5
1998-01-08,4216.0,154638.75,7927.475,1.6,7.5
1998-01-09,4167.0,155276.0,7933.0,1.7,7.5
1998-01-10,4168.333333333333,155913.25,7938.525000000001,1.6,7.083333333333333
1998-01-11,4169.666666666667,156550.5,7944.05,1.7,6.666666666666667
